Time_s,Distance_m,RSSI_dBm,Throughput_Mbps,Delay_ms,Jitter_ms,PacketDrop
7.8,77,-48.5189,681.183,214.97,0.0279083,73370
8,79,-48.9643,684.421,214.935,0.0279808,73298
8.2,81,-49.3987,680.653,215.192,0.0279359,73333
8.4,83,-49.8224,682.537,215.34,0.0280539,73376
8.6,85,-50.236,682.831,215.114,0.0280302,73292
8.8,87,-50.64,681.3,215.392,0.024789,73376
9,89,-51.0349,683.008,215.005,0.023417,73333
9.2,91,-51.4209,683.008,214.554,0.0279434,73324
9.4,93,-51.7986,684.362,214.717,0.02786,73302
9.6,95,-52.1682,679.416,214.955,0.0280541,73375
9.8,97,-52.5301,678.945,215.656,0.0281383,73376
10,99,-52.8847,680.653,215.768,0.0281108,73375
10.2,101,-53.2321,684.362,214.805,0.0279407,73317
10.4,103,-53.5727,680.888,214.927,0.0280036,73351
10.6,105,-53.9068,684.186,214.698,0.0279615,78079
10.8,107,-54.2346,680.064,215.353,0.0280004,73376
11,109,-54.5563,680.712,215.363,0.0280396,73333
11.2,111,-54.8722,681.889,214.386,0.027993,73376
11.4,113,-55.1824,684.009,214.769,0.0279302,73292
11.6,115,-55.4872,684.244,214.299,0.027858,73291
11.8,117,-55.7867,676.884,214.52,0.0280504,73439
12,119,-56.0811,677.768,216.167,0.0282949,73397
12.2,121,-56.3707,677.297,215.64,0.0281646,73452
12.4,123,-56.6555,679.828,215.904,0.0282145,73386
12.6,125,-56.9357,681.124,214.648,0.0281519,73345
12.8,127,-57.2114,676.59,215.826,0.0284656,73448
13,129,-57.4828,674.47,215.502,0.0288619,73401
13.2,131,-57.7501,627.661,222.862,0.0295456,74256
13.4,133,-58.0133,627.72,230.95,0.0281499,74347
13.6,135,-58.2726,624.364,230.763,0.029889,74320
13.8,137,-58.5281,621.891,231.643,0.0314626,74338
14,139,-58.7798,621.714,231.373,0.0320946,74355
14.2,141,-59.028,579.909,238.823,0.0323408,75100
14.4,143,-59.2727,576.906,246.756,0.0339877,75140
14.6,145,-59.514,578.143,247.429,0.0341152,75097
14.8,147,-59.7519,576.906,246.649,0.0340123,75105
15,149,-59.9867,581.146,246.531,0.0339142,75058
15.2,151,-60.2183,578.378,245.529,0.0339083,75131
15.4,153,-60.4469,579.379,246.572,0.0340144,75055
15.6,155,-60.6725,576.788,246.799,0.0339963,75140
15.8,157,-60.8952,577.672,246.538,0.0302253,75104
16,159,-61.1151,577.142,245.905,0.0308294,75133
16.2,161,-61.3323,580.498,246.799,0.0340083,75056
16.4,163,-61.5468,580.38,245.562,0.0338257,75098
16.6,165,-61.7586,579.497,245.397,0.0339782,75056
16.8,167,-61.9679,578.319,245.679,0.0339101,75128
17,169,-62.1747,578.967,246.043,0.0339217,75066
17.2,171,-62.3791,579.968,246.155,0.03387,75100
17.4,173,-62.5811,581.499,245.072,0.0339222,75057
17.6,175,-62.7808,580.262,244.994,0.0339423,75066
17.8,177,-62.9782,578.614,245.466,0.0340729,75109
18,179,-63.1734,571.96,246.867,0.0345818,75208
18.2,181,-63.3664,575.552,247.815,0.0348248,75149
18.4,183,-63.5573,574.669,247.139,0.0355771,75139
18.6,185,-63.7461,530.685,254.739,0.0357614,75944
18.8,187,-63.9329,527.212,265.293,0.0358566,75941
19,189,-64.1177,528.095,265.4,0.0358392,75975
19.2,191,-64.3006,528.33,265.9,0.0376452,75932
19.4,193,-64.4815,527.212,266.032,0.0380987,75987
19.6,195,-64.6606,524.032,266.476,0.0381271,76007
19.8,197,-64.8379,466.153,278.163,0.0404752,77030
20,199,-65.0134,464.799,294.667,0.0427193,77030
20.2,201,-52.408,677.297,252.72,0.034963,73417
20.4,203,-52.494,680.005,213.876,0.0280759,73376
20.6,205,-52.5792,683.479,212.973,0.0279069,73334
20.8,207,-52.6635,678.062,213.851,0.0280299,73410
21,209,-52.747,677.65,214.56,0.0281777,73384
21.2,211,-52.8298,678.71,214.276,0.0281633,73417
21.4,213,-52.9117,680.594,213.832,0.0280161,73376
21.6,215,-52.9929,676.296,214.003,0.0281328,73417
21.8,217,-53.0733,683.244,213.639,0.0280633,73334
22,219,-53.153,677.297,213.855,0.0280146,73418
22.2,221,-53.232,680.888,213.814,0.0280396,73376
22.4,223,-53.3102,678.415,213.363,0.0280137,73386
22.6,225,-53.3878,682.949,213.519,0.0279971,73323
22.8,227,-53.4646,683.773,212.493,0.0278703,73334
23,229,-53.5408,680.888,213.204,0.0278698,73375
23.2,231,-53.6164,676.472,213.995,0.0253951,73418
23.4,233,-53.6912,680.064,213.849,0.0235482,73375
23.6,235,-53.7655,679.181,213.273,0.0276795,73376
23.8,237,-53.8391,679.593,213.999,0.028148,73418
24,239,-53.9121,678.062,213.576,0.0280722,73375
24.2,241,-53.9845,681.006,212.867,0.0279779,73377
24.4,243,-54.0562,678.651,213.504,0.028067,73375
24.6,245,-54.1274,682.537,213.132,0.0279874,73334
24.8,247,-54.1981,681.006,212.908,0.0278992,73376
25,249,-54.2681,677.532,213.29,0.0280593,73417
25.2,251,-54.3376,682.714,213.552,0.0280517,73334
25.4,253,-54.4065,679.887,212.509,0.0279337,73376
25.6,255,-54.4749,676.708,213.539,0.028117,73417
25.8,257,-54.5428,680.947,213.153,0.0280354,73376
26,259,-54.6101,681.536,212.961,0.0279543,73375
26.2,261,-54.6769,677.709,213.14,0.0280121,73391
26.4,263,-54.7432,680.829,212.887,0.0280319,73361
26.6,265,-54.809,683.42,212.667,0.0279837,73334
26.8,267,-54.8743,678.415,212.524,0.0279192,73417
27,269,-54.9392,678.71,213.361,0.0281073,73376
27.2,271,-55.0035,682.419,212.743,0.0279474,73334
27.4,273,-55.0674,683.656,211.962,0.027823,73334
27.6,275,-55.1308,680.064,212.359,0.0279577,73375
27.8,277,-55.1937,682.89,212.478,0.0279115,73334
28,279,-55.2562,680.064,212.135,0.0278976,73333
28.2,281,-55.3182,682.537,212.054,0.0279275,73377
28.4,283,-55.3798,680.005,212.438,0.0229897,73375
28.6,285,-55.441,680.476,212.834,0.0281247,73334
28.8,287,-55.5017,679.711,212.396,0.0280434,73403
29,289,-55.5621,675.118,213.579,0.0281336,73438
29.2,291,-55.622,680.241,213.125,0.0281017,73370
29.4,293,-55.6815,679.887,212.364,0.0280012,73391
29.6,295,-55.7406,680.064,212.423,0.0279622,73360
29.8,297,-55.7992,680.064,212.547,0.0280359,73380
30,299,-55.8575,680.712,212.457,0.0279286,73372
30.2,301,-55.9154,681.889,212.293,0.0279915,73375
30.4,303,-55.973,685.481,211.187,0.0277217,73250
30.6,305,-56.0301,684.539,210.899,0.0277505,73329
30.8,307,-56.0869,679.652,212.216,0.0279324,73381
31,309,-56.1433,680.417,211.97,0.0279441,73375
31.2,311,-56.1993,682.478,211.651,0.0279255,73335
31.4,313,-56.255,680.123,211.679,0.0278474,73334
31.6,315,-56.3103,680.182,212.606,0.0280195,73375
31.8,317,-56.3653,682.537,211.862,0.0279242,73335
32,319,-56.4199,677.944,212.255,0.0279775,73418
32.2,321,-56.4742,677.709,212.694,0.0281154,73419
32.4,323,-56.5282,681.713,211.665,0.0279376,73334
32.6,325,-56.5818,682.478,211.852,0.0278523,73378
32.8,327,-56.6351,681.242,211.755,0.0280002,73338
33,329,-56.688,678.356,211.828,0.0279816,73384
33.2,331,-56.7407,678.828,212.444,0.0280624,73418
33.4,333,-56.793,680.594,212.03,0.0280523,73362
33.6,335,-56.845,684.244,210.955,0.0278652,73320
33.8,337,-56.
