Time_s,Distance_m,RSSI_dBm,Throughput_Mbps,Delay_ms,Jitter_ms,PacketDrop
7.2,71,-47.3606,2843.85,56.0198,0.00318281,36617
7.4,73,-47.6321,2849.32,55.9132,0.00316465,36529
7.6,75,-48.0617,2839.25,56.0427,0.00319003,36718
7.8,77,-48.5189,2847.91,55.8817,0.00314189,36564
8,79,-48.9643,2837.84,56.0852,0.00320432,36711
8.2,81,-49.3987,2848.03,56.0195,0.00316873,36556
8.4,83,-49.8224,2844.14,55.9847,0.00316226,36665
8.6,85,-50.236,2850.32,55.8386,0.00314595,36498
8.8,87,-50.64,2841.37,56.0226,0.00321945,36693
9,89,-51.0349,2821.41,56.3575,0.00340778,36967
9.2,91,-51.4209,2716.37,57.8771,0.00441354,38797
9.4,93,-51.7986,2635,59.0093,0.00363824,40179
9.6,95,-52.1682,2624.93,59.4663,0.00388313,40306
9.8,97,-52.5301,2552.8,60.5336,0.00464432,41571
10,99,-52.8847,2407.01,63.1289,0.00420974,44046
10.2,101,-53.2321,2408.96,63.4458,0.00423992,44076
10.4,103,-53.5727,2407.9,63.292,0.00422399,43966
10.6,105,-53.9068,2406.9,63.3868,0.00425211,48802
10.8,107,-54.2346,2413.43,63.2644,0.0042124,43902
11,109,-54.5563,2398.06,63.5271,0.00427092,44222
11.2,111,-54.8722,2401.13,63.5491,0.00426265,44201
11.4,113,-55.1824,2403.25,63.3898,0.00425506,44052
11.6,115,-55.4872,2400.18,63.5269,0.00426688,44168
11.8,117,-55.7867,2404.01,63.3768,0.00424548,44099
12,119,-56.0811,2413.43,63.2264,0.00423825,43942
12.2,121,-56.3707,2401.66,63.4619,0.00429693,44164
12.4,123,-56.6555,2404.95,63.4921,0.00435816,44020
12.6,125,-56.9357,2403.83,63.355,0.00436669,44218
12.8,127,-57.2114,2347.02,64.5842,0.005126,44971
13,129,-57.4828,2251.22,66.5988,0.00637077,46579
13.2,131,-57.7501,2208.12,67.6417,0.00423106,47520
13.4,133,-58.0133,2197.64,67.8944,0.00467895,47606
13.6,135,-58.2726,2179.74,68.4193,0.00539525,47876
13.8,137,-58.5281,2150.24,69.2306,0.00598561,48520
14,139,-58.7798,1808.79,77.8452,0.00859281,54118
14.2,141,-59.028,1915.6,76.3334,0.00636428,52486
14.4,143,-59.2727,1922.55,75.5511,0.00618328,52158
14.6,145,-59.514,1916.54,75.6256,0.00618207,52413
14.8,147,-59.7519,1919.78,75.6777,0.00620865,52414
15,149,-59.9867,1919.61,75.5229,0.0061616,52208
15.2,151,-60.2183,1921.61,75.4834,0.00616538,52364
15.4,153,-60.4469,1916.78,75.5716,0.0062182,52410
15.6,155,-60.6725,1913.89,75.6974,0.00619988,52417
15.8,157,-60.8952,1909.18,75.8671,0.00625681,52413
16,159,-61.1151,1914.25,75.7256,0.00621752,52414
16.2,161,-61.3323,1911.77,75.7272,0.00621406,52414
16.4,163,-61.5468,1912.36,75.7542,0.00623495,52465
16.6,165,-61.7586,1925.14,75.4589,0.00615714,52290
16.8,167,-61.9679,1915.78,75.5932,0.0061929,52364
17,169,-62.1747,1924.2,75.3902,0.00613903,52279
17.2,171,-62.3791,1904.24,75.9662,0.006349,52534
17.4,173,-62.5811,1914.42,75.7539,0.00628522,52414
17.6,175,-62.7808,1909.71,75.7317,0.00635603,52526
17.8,177,-62.9782,1901.06,76.0806,0.00656946,52570
18,179,-63.1734,1878.39,76.8894,0.00704057,53110
18.2,181,-63.3664,1865.38,77.2681,0.00739432,53178
18.4,183,-63.5573,1746.03,81.0402,0.0074142,55345
18.6,185,-63.7523,1743.55,81.4687,0.00747409,55222
18.8,187,-63.9329,1748.09,81.5835,0.00756105,55220
19,189,-64.1177,1741.14,81.7278,0.00761072,55465
19.2,191,-64.3006,1715.23,82.7199,0.00839096,55709
19.4,193,-64.4815,1705.69,83.0609,0.00874571,55941
19.6,195,-64.6606,1593.53,87.1612,0.00851148,57868
19.8,197,-64.8379,1590.58,87.9,0.00869774,58045
20,199,-65.0134,1594.29,87.7612,0.00870496,57801
20.2,201,-52.408,2594.78,62.9792,0.00470671,40832
20.4,203,-52.494,2582.06,60.1885,0.00430539,41081
20.6,205,-52.5792,2543.26,60.7605,0.00479837,41796
20.8,207,-52.6635,2513.7,61.4721,0.00508407,42212
21,209,-52.747,2483.03,61.8578,0.00546421,42612
21.2,211,-52.8298,2451.47,62.6247,0.00589226,43325
21.4,213,-52.9117,2393.12,63.4092,0.00431673,44343
21.6,215,-52.9929,2406.25,63.293,0.00424503,44099
21.8,217,-53.0733,2398.3,63.3887,0.00426646,44151
22,219,-53.153,2404.66,63.3516,0.00423997,44045
22.2,221,-53.232,2425.44,62.9544,0.00417385,43763
22.4,223,-53.3102,2414.02,63.1381,0.00421112,43904
22.6,225,-53.3878,2420.91,62.9542,0.00418667,43835
22.8,227,-53.4646,2398.65,63.3792,0.00427058,44156
23,229,-53.5408,2414.55,63.2591,0.00421726,43909
23.2,231,-53.6164,2406.19,63.2322,0.00424052,44115
23.4,233,-53.6912,2394.65,63.4501,0.0042829,44263
23.6,235,-53.7655,2416.2,63.1394,0.00421418,43865
23.8,237,-53.8391,2404.48,63.3279,0.00424095,44129
24,239,-53.9121,2406.07,63.2853,0.00425269,43992
24.2,241,-53.9845,2404.72,63.3233,0.00424911,44165
24.4,243,-54.0562,2402.6,63.3176,0.00425647,44074
24.6,245,-54.1274,2418.32,63.0994,0.00420715,43888
24.8,247,-54.1981,2414.37,62.9496,0.00419803,43892
25,249,-54.2681,2405.01,63.3536,0.00425309,44039
25.2,251,-54.3376,2395,63.4963,0.00429482,44252
25.4,253,-54.4065,2416.14,63.1359,0.00419962,43936
25.6,255,-54.4749,2404.95,63.2058,0.00424797,44060
25.8,257,-54.5428,2401.6,63.4215,0.00426297,44127
26,259,-54.6101,2401.07,63.3568,0.00425982,44221
26.2,261,-54.6769,2399.65,63.3281,0.00427909,44114
26.4,263,-54.7432,2409.96,63.1946,0.00423455,44059
26.6,265,-54.809,2417.14,63.058,0.00419989,43817
26.8,267,-54.8743,2397.24,63.3744,0.00427389,44208
27,269,-54.9392,2402.95,63.3578,0.00426194,44143
27.2,271,-55.0035,2399.42,63.4594,0.00428866,44197
27.4,273,-55.0674,2396.65,63.3892,0.00427311,44180
27.6,275,-55.1308,2414.73,63.0778,0.00421368,43914
27.8,277,-55.1937,2393.65,63.5286,0.00431056,44310
28,279,-55.2562,2405.42,63.3107,0.00424545,44012
28.2,281,-55.3182,2415.61,63.0239,0.00420849,43950
28.4,283,-55.3798,2397.3,63.4228,0.00431167,44196
28.6,285,-55.441,2412.2,63.0475,0.00421187,43966
28.8,287,-55.5017,2406.78,63.2443,0.00424425,44006
29,289,-55.5621,2404.36,63.3231,0.00426132,44169
29.2,291,-55.622,2401.13,63.3282,0.00425824,44092
29.4,293,-55.6815,2414.67,63.0617,0.00420909,43897
29.6,295,-55.7406,2409.19,63.1248,0.00422734,43991
29.8,297,-55.7992,2403.66,63.2887,0.00424788,44151
30,299,-55.8575,2408.96,63.153,0.00423443,43966
30.2,301,-55.9154,2402.6,63.3146,0.0042656,44182
30.4,303,-55.973,2404.01,63.248,0.0042467,44030
30.6,305,-56.0301,2412.49,63.1238,0.00423337,44034
30.8,307,-56.0869,2395.12,63.4043,0.00428087,44246
31,309,-56.1433,2406.43,63.2204,0.00424825,43984
31.2,311,-56.1993,2397.77,63.3614,0.00431291,44195
31.4,313,-56.255,2417.02,63.055,0.00422244,43915
31.6,315,-56.3103,2401.13,63.2806,0.00425201,44106
31.8,317,-56.3653,2394.3,63.4926,0.00436834,44278
32,319,-56.4199,2399.3,63.3258,0.00431669,44212
32.2,321,-56.4742,2406.78,63.2787,0.00426592,44042
32.4,323,-56.5282,2410.55,63.1901,0.00429566,43991
32.6,325,-56.5818,2399.54,63.3425,0.00428939,44152
32.8,327,-56.6351,2388,63.5702,0.00444632,44357
33,329,-56.688,2398.54,63.3045,0.00434896,44180
33.2,331,-56.7407,2401.95,63.4649,0.00429864,44175
33.4,333,-56.793,2383.87,63.5984,0.00451822,44395
33.6,335,-56.845,2377.46,63.7462,0.00451306,44596
33.8,337,-56.8967,2381.46,63.7889,0.00463691,44475
34,339,-56.9481,2382.81,63.7584,0.00450815,44431
34.2,341,-56.9992,2378.52,63.7235,0.00460055,44571
34.4,343,-57.05,2360.56,64.1222,0.00486567,44767
34.6,345,-57.1005,2362.03,64.1417,0.00492662,44874
34.8,347,-57.1507,2382.11,63.8671,0.00464754,44443
35,349,-57.2006,2348.78,64.3079,0.00507936,45030
35.2,351,-57.2503,2326.23,64.9381,0.00533305,45453
35.4,353,-57.2996,2320.05,64.9365,0.00550706,45385
35.6,355,-57.3487,2318.16,65.2814,0.00544121,45679
35.8,357,-57.3975,2321.34,65.0568,0.00549701,45432
36,359,-57.446,2306.04,65.4545,0.00574433,45784
36.2,361,-57.4943,2270.65,66.2897,0.00622076,46448
36.4,363,-57.5422,2233.73,67.0434,0.00663803,46828
36.6,365,-57.59,2208.71,67.3178,0.00490896,47476
36.8,367,-57.6374,2200.58,67.6235,0.00500192,47550
37,369,-57.6846,2196.05,67.8299,0.00505242,47629
37.2,371,-57.7316,2201.88,67.577,0.00502129,47518
37.4,373,-57.7783,2206.53,67.5592,0.00489925,47553
37.6,375,-57.8247,2193.81,67.69,0.00499601,47612
37.8,377,-57.8709,2202.05,67.7208,0.0048669,47500
38,379,-57.9169,2196.99,67.6862,0.0050328,47685
38.2,381,-57.9626,2192.69,67.8645,0.00511927,47619
38.4,383,-58.0081,2209.47,67.4676,0.00498292,47496
38.6,385,-58.0533,2189.1,67.8744,0.00524814,47740
38.8,387,-58.0983,2197.93,67.7995,0.00515985,47527
39,389,-58.1431,2179.56,68.021,0.00527337,47944
39.2,391,-58.1876,2173.03,68.5113,0.00554518,48047
39.4,393,-58.232,2170.67,68.2503,0.00548688,47962
39.6,395,-58.2761,2156.01,68.5843,0.00565987,48315
39.8,397,-58.3199,2166.31,68.5477,0.00542485,47999
40,399,-58.3636,2174.14,68.5712,0.00569734,48170
40.2,401,-58.407,2153.06,68.8238,0.00575024,48364
40.4,403,-58.4502,2132.99,69.0311,0.00610027,48618
40.6,405,-58.4932,2159.13,69.1385,0.00592894,48368
40.8,407,-58.536,2127.63,69.3446,0.00613671,48743
41,409,-58.5786,2134.87,69.4308,0.00625045,48667
41.2,411,-58.6209,2113.44,69.9749,0.00654063,49054
41.4,413,-58.6631,2118.09,69.6316,0.00650501,48898
41.6,415,-58.7051,2108.79,70.3111,0.00664419,49178
41.8,417,-58.7468,2092.65,70.4296,0.00685835,49224
42,419,-58.7884,1799.67,77.9615,0.00858286,54466
42.2,421,-58.8298,1920.02,76.0411,0.00633532,52270
42.4,423,-58.8709,1901.88,75.6679,0.00628408,52661
42.6,425,-58.9119,1918.31,75.3948,0.00623326,52414
42.8,427,-58.9527,1913.42,75.3713,0.00621232,52414
43,429,-58.9933,1902.82,75.6623,0.00629124,52627
43.2,431,-59.0337,1914.31,75.3928,0.00621855,52446
43.4,433,-59.0739,1915.07,75.3331,0.00622377,52313
43.6,435,-59.1139,1913.95,75.2894,0.00620228,52447
43.8,437,-59.1537,1913.07,75.4778,0.00624778,52491
44,439,-59.1934,1908.36,75.628,0.00624704,52414
44.2,441,-59.2329,1916.66,75.3777,0.00620623,52413
44.4,443,-59.2722,1912.95,75.4908,0.00624224,52414
44.6,445,-59.3113,1915.43,75.2721,0.00621503,52414
44.8,447,-59.3503,1909.66,75.5076,0.00625683,52448
45,449,-59.389,1911.83,75.3074,0.00622625,52475
45.2,451,-59.4276,1911.01,75.4977,0.00625803,52511
45.4,453,-59.4661,1907.3,75.5343,0.00624829,52477
45.6,455,-59.5043,1919.61,75.3154,0.00621328,52414
45.8,457,-59.5424,1914.13,75.2774,0.00622154,52413
46,459,-59.5804,1912.83,75.4072,0.00619514,52413
46.2,461,-59.6181,1917.66,75.3167,0.00621636,52415
46.4,463,-59.6557,1915.6,75.2595,0.00621524,52295
46.6,465,-59.6932,1915.48,75.2962,0.00620776,52416
46.8,467,-59.7304,1916.25,75.2457,0.0062151,52327
47,469,-59.7676,1910.13,75.459,0.0062544,52532
47.2,471,-59.8045,1915.37,75.343,0.0062194,52396
47.4,473,-59.8413,1920.37,75.1301,0.00618471,52260
47.6,475,-59.878,1909.01,75.3707,0.00624938,52545
47.8,477,-59.9145,1904.53,75.5594,0.0062644,52539
48,479,-59.9508,1913.89,75.3977,0.00625385,52413
48.2,481,-59.987,1920.19,75.1721,0.00621464,52413
48.4,483,-60.0292,1911.89,75.3613,0.00620265,52414
48.6,485,-60.0589,1914.31,75.4753,0.00624472,52414
48.8,487,-60.0947,1913.66,75.2047,0.00622396,52413
49,489,-60.1303,1907.89,75.4588,0.00625728,52487
49.2,491,-60.1657,1915.43,75.3773,0.00622294,52395
49.4,493,-60.201,1918.07,75.2746,0.00619603,52359
49.6,495,-60.2362,1914.25,75.2515,0.00621203,52414
49.8,497,-60.2712,1916.66,75.2214,0.0062045,52414
50,499,-60.3061,1916.13,75.2595,0.00623389,52414
50.2,501,-60.3409,1916.01,75.2436,0.00621714,52413
50.4,503,-60.3755,1911.72,75.3539,0.00624122,52414
50.6,505,-60.4099,1906.48,75.4558,0.00623322,52494
50.8,507,-60.4443,1920.25,75.2109,0.00621234,52333
51,509,-60.4785,1919.78,74.9642,0.00618226,52376
51.2,511,-60.5125,1909.83,75.5795,0.00626553,52451
51.4,513,-60.5465,1918.78,74.9988,0.0061842,52324
51.6,515,-60.5803,1914.31,75.3008,0.00621812,52487
51.8,517,-60.6139,1922.79,75.0526,0.00616614,52175
52,519,-60.6475,1914.48,75.2681,0.00621695,52413
52.2,521,-60.6809,1920.02,75.0648,0.00619877,52414
52.4,523,-60.7141,1915.01,75.2234,0.00622783,52387
52.6,525,-60.7473,1910.83,75.3882,0.00626569,52441
52.8,527,-60.7803,1917.9,75.1635,0.00621022,52338
53,529,-60.8132,1914.19,75.3008,0.00622318,52489
53.2,531,-60.846,1909.6,75.3723,0.00624263,52414
53.4,533,-60.8787,1919.96,75.1069,0.0061974,52294
53.6,535,-60.9112,1924.43,75.0236,0.00615365,52277
53.8,537,-60.9436,1913.84,75.2273,0.00621392,52413
54,539,-60.9759,1913.42,75.3152,0.00623054,52414
54.2,541,-61.0081,1909.6,75.3596,0.00626852,52451
54.4,543,-61.0401,1908.83,75.3764,0.00625632,52632
54.6,545,-61.072,1914.78,75.2743,0.00621658,52399
54.8,547,-61.1039,1911.89,75.2699,0.00624203,52429
55,549,-61.1356,1912.83,75.2921,0.00623997,52413
55.2,551,-61.1671,1917.19,75.2043,0.00620919,52414
55.4,553,-61.1986,1915.31,75.1292,0.00620679,52386
55.6,555,-61.23,1917.07,75.1036,0.00621689,52314
55.8,557,-61.2612,1916.6,75.1718,0.00620385,52331
56,559,-61.2923,1913.6,75.126,0.00621015,52421
56.2,561,-61.3234,1913.25,75.2894,0.00624413,52452
56.4,563,-61.3543,1912.25,75.321,0.00624717,52497
56.6,565,-61.3851,1915.9,75.1374,0.00623134,52349
56.8,567,-61.4158,1911.48,75.2754,0.00625063,52508
57,569,-61.4525,1914.31,75.1874,0.00622609,52341
57.2,571,-61.4768,1909.83,75.4641,0.00626408,52539
57.4,573,-61.5072,1909.42,75.339,0.00626377,52440
57.6,575,-61.5375,1917.07,75.189,0.00621596,52387
57.8,577,-61.5676,1907.89,75.3845,0.00626783,52540
58,579,-61.5977,1909.71,75.3806,0.00627869,52543
58.2,581,-61.6276,1911.77,75.2788,0.00622145,52414
58.4,583,-61.6575,1919.37,75.0338,0.00620121,52405
58.6,585,-61.6872,1907.12,75.3905,0.00625765,52422
58.8,587,-61.7169,1911.95,75.2431,0.00625533,52461
59,589,-61.7464,1912.78,75.2514,0.00623921,52413
59.2,591,-61.7759,1911.89,75.2905,0.00625655,52468
59.4,593,-62.0455,1918.13,75.1183,0.0061801,52360
59.6,595,-62.5179,1896.05,75.6154,0.00640619,52806
59.8,597,-62.9886,1911.19,75.2621,0.00639804,52369
60,599,-63.4577,1828.58,78.0219,0.0082302,53895
60.2,601,-63.9253,1746.5,80.2901,0.00741333,55157
60.4,603,-64.3914,1703.52,82.7626,0.00878029,56137
60.6,605,-64.8559,1576.22,86.7211,0.0087622,58065
60.8,607,-65.3188,1581.87,87.8184,0.00899063,58136
61,609,-65.7803,1541.71,89.2967,0.010112,58657
61.2,611,-66.2463,1244.9,103.104,0.0120301,63847
61.4,613,-66.6986,1235.71,107.661,0.0128704,63934
61.6,615,-67.1555,1232.48,108.01,0.0129066,63933
61.8,617,-67.611,1239.25,107.738,0.012969,63934
62,619,-68.065,1233.48,107.769,0.0128522,63934
62.2,621,-68.5175,1231.36,107.852,0.0129884,64078
62.4,623,-68.9685,1234.89,107.749,0.0129226,64007
62.6,625,-69.4181,1231.18,108.234,0.0130285,63972
62.8,627,-69.8663,1231.24,107.989,0.0129975,64097
63,629,-70.313,1218.34,108.865,0.0137152,64158
63.2,631,-70.7584,956.977,126.561,0.0169418,68612
63.4,633,-71.2068,930.775,136.401,0.0190397,69073
63.6,635,-71.6493,10.6573,137.361,0.0212875,84925
63.8,637,-72.0905,0,0,0,84926
64,639,-72.5302,0,0,0,84925
64.2,641,-72.9686,0,0,0,84927
64.4,643,-73.4056,0,0,0,80181
64.6,645,-73.8412,0,0,0,84670
64.8,647,-74.2755,0,0,0,84926
65,649,-74.7085,0,0,0,84925
65.2,651,-75.1401,0,0,0,84926
