Time_s,Distance_m,RSSI_dBm,Throughput_Mbps,Delay_ms,Jitter_ms,PacketDrop
107.8,1077,-81.8713,0,0,0,82076
108,1079,-81.8713,0,0,0,84926
108.2,1081,-81.8713,0,0,0,84926
108.4,1083,-81.8713,0,0,0,84925
108.6,1085,-81.8713,0,0,0,85425
108.8,1087,-81.8713,0,0,0,84427
109,1089,-81.8713,0,0,0,84925
109.2,1091,-81.8713,0,0,0,84926
109.4,1093,-81.8713,0,0,0,84926
109.6,1095,-81.8713,0,0,0,85425
109.8,1097,-81.8713,0,0,0,84426
110,1099,-81.8713,0,0,0,84926
110.2,1101,-81.8713,0,0,0,84925
110.4,1103,-81.8713,0,0,0,84926
110.6,1105,-81.8713,0,0,0,85426
110.8,1107,-81.8713,0,0,0,84425
111,1109,-81.8713,0,0,0,84926
111.2,1111,-81.8713,0,0,0,84925
111.4,1113,-81.8713,0,0,0,84927
111.6,1115,-81.8713,0,0,0,85425
111.8,1117,-81.8713,0,0,0,84425
112,1119,-81.8713,0,0,0,84926
112.2,1121,-81.8713,0,0,0,84927
112.4,1123,-81.8713,0,0,0,84925
112.6,1125,-81.8713,0,0,0,85425
112.8,1127,-81.8713,0,0,0,84426
113,1129,-81.8713,0,0,0,84926
113.2,1131,-81.8713,0,0,0,84926
113.4,1133,-81.8713,0,0,0,84925
113.6,1135,-81.8713,0,0,0,85426
113.8,1137,-81.8713,0,0,0,84426
114,1139,-81.8713,0,0,0,84926
114.2,1141,-81.8713,0,0,0,84925
114.4,1143,-81.8713,0,0,0,84926
114.6,1145,-81.8713,0,0,0,85426
114.8,1147,-81.8713,0,0,0,84425
115,1149,-81.8713,0,0,0,84926
115.2,1151,-81.8713,0,0,0,84926
115.4,1153,-81.8713,0,0,0,84925
115.6,1155,-81.8713,0,0,0,85426
115.8,1157,-81.8713,0,0,0,84426
116,1159,-81.8713,0,0,0,84926
116.2,1161,-81.8713,0,0,0,84925
116.4,1163,-81.8713,0,0,0,84926
116.6,1165,-81.8713,0,0,0,84925
116.8,1167,-81.8713,0,0,0,84926
117,1169,-81.8713,0,0,0,84926
117.2,1171,-81.8713,0,0,0,84925
117.4,1173,-81.8713,0,0,0,84926
117.6,1175,-81.8713,0,0,0,84926
117.8,1177,-81.8713,0,0,0,84925
118,1179,-81.8713,0,0,0,84926
118.2,1181,-81.8713,0,0,0,84925
118.4,1183,-81.8713,0,0,0,84926
118.6,1185,-81.8713,0,0,0,84927
118.8,1187,-81.8713,0,0,0,84925
119,1189,-81.8713,0,0,0,84925
119.2,1191,-81.8713,0,0,0,84927
119.4,1193,-81.8713,0,0,0,84924
119.6,1195,-81.8713,0,0,0,84926
119.8,1197,-81.8713,0,0,0,84927
120,1199,-81.8713,0,0,0,84925
120.2,1201,-81.8713,0,0,0,84925
120.4,1203,-81.8713,0,0,0,84927
120.6,1205,-81.8713,0,0,0,52581
120.8,1207,-81.8713,0,0,0,22543
121,1209,-81.8713,0,0,0,18959
121.2,1211,-81.8713,0,0,0,19462
121.4,1213,-81.8713,0,0,0,18970
121.6,1215,-81.8713,0,0,0,24135
121.8,1217,-81.8713,0,0,0,19542
122,1219,-81.8713,0,0,0,19003
122.2,1221,-81.8713,0,0,0,19441
122.4,1223,-81.8713,0,0,0,18918
122.6,1225,-81.8713,0,0,0,20815
122.8,1227,-81.8713,0,0,0,19417
123,1229,-81.8713,0,0,0,18933
123.2,1231,-81.8713,0,0,0,19478
123.4,1233,-81.8713,0,0,0,18943
123.6,1235,-81.8713,0,0,0,18973
123.8,1237,-81.8713,0,0,0,19450
124,1239,-81.8713,0,0,0,18916
124.2,1241,-81.8713,0,0,0,19478
124.4,1243,-81.8713,0,0,0,18948
124.6,1245,-81.8713,0,0,0,18947
124.8,1247,-81.8713,0,0,0,19455
125,1249,-81.8713,0,0,0,18920
125.2,1251,-81.8713,0,0,0,19410
125.4,1253,-81.8713,0,0,0,18915
125.6,1255,-81.8713,0,0,0,18988
125.8,1257,-81.8713,0,0,0,19471
126,1259,-81.8713,0,0,0,18958
126.2,1261,-81.8713,0,0,0,19380
126.4,1263,-81.8713,0,0,0,18928
126.6,1265,-81.8713,0,0,0,18978
126.8,1267,-81.8713,0,0,0,19456
127,1269,-81.8713,0,0,0,18942
127.2,1271,-81.8713,0,0,0,19403
127.4,1273,-81.8713,0,0,0,18986
127.6,1275,-81.8713,0,0,0,18970
127.8,1277,-81.8713,0,0,0,19500
128,1279,-81.8713,0,0,0,18914
128.2,1281,-81.8713,0,0,0,19348
128.4,1283,-81.8713,0,0,0,18914
128.6,1285,-81.8713,0,0,0,18962
128.8,1287,-81.8713,0,0,0,19395
129,1289,-81.8713,0,0,0,19006
129.2,1291,-81.8713,0,0,0,19330
129.4,1293,-81.8713,0,0,0,18981
129.6,1295,-81.8713,0,0,0,19002
129.8,1297,-81.8713,0,0,0,19000
130,1299,-81.8713,0,0,0,19004
130.2,1301,-81.8713,0,0,0,18961
130.4,1303,-81.8713,0,0,0,18949
130.6,1305,-81.8713,0,0,0,51423
130.8,1307,-81.8713,0,0,0,84854
131,1309,-81.8713,0,0,0,84940
131.2,1311,-81.8713,0,0,0,84897
131.4,1313,-81.8713,0,0,0,84964
131.6,1315,-81.8713,0,0,0,84970
131.8,1317,-81.8713,0,0,0,84882
132,1319,-81.8713,0,0,0,84956
132.2,1321,-81.8713,0,0,0,84975
132.4,1323,-81.8713,0,0,0,84991
132.6,1325,-81.8713,0,0,0,84840
132.8,1327,-81.8713,0,0,0,84901
133,1329,-81.8713,0,0,0,85008
133.2,1331,-81.8713,0,0,0,84968
133.4,1333,-81.8713,0,0,0,84939
133.6,1335,-81.8713,0,0,0,84871
133.8,1337,-81.8713,0,0,0,84889
134,1339,-81.8713,0,0,0,84966
134.2,1341,-81.8713,0,0,0,84950
134.4,1343,-81.8713,0,0,0,84987
134.6,1345,-81.8713,0,0,0,84946
134.8,1347,-81.8713,0,0,0,84992
135,1349,-81.8713,0,0,0,85026
135.2,1351,-81.8713,0,0,0,84872
135.4,1353,-81.8713,0,0,0,84919
135.6,1355,-81.8713,0,0,0,84913
135.8,1357,-81.8713,0,0,0,84886
136,1359,-81.8713,0,0,0,84877
136.2,1361,-81.8713,0,0,0,84918
136.4,1363,-81.8713,0,0,0,84910
136.6,1365,-81.8713,0,0,0,84905
136.8,1367,-81.8713,0,0,0,84909
137,1369,-81.8713,0,0,0,84960
137.2,1371,-81.8713,0,0,0,84912
137.4,1373,-81.8713,0,0,0,84912
137.6,1375,-81.8713,0,0,0,84980
137.8,1377,-81.8713,0,0,0,84941
138,1379,-81.8713,0,0,0,85006
138.2,1381,-81.8713,0,0,0,84970
138.4,1383,-81.8713,0,0,0,84983
138.6,1385,-81.8713,0,0,0,85021
138.8,1387,-81.8713,0,0,0,84991
139,1389,-81.8713,0,0,0,84872
139.2,1391,-81.8713,0,0,0,84897
139.4,1393,-81.8713,0,0,0,84921
139.6,1395,-81.8713,0,0,0,84881
139.8,1397,-81.8713,0,0,0,84889
140,1399,-81.8713,0,0,0,84915
140.2,1401,-81.8713,0,0,0,84990
140.4,1403,-81.8713,0,0,0,84980
140.6,1405,-81.8713,0,0,0,84811
140.8,1407,-81.8713,0,0,0,85030
141,1409,-81.8713,0,0,0,84918
141.2,1411,-81.8713,0,0,0,84967
141.4,1413,-81.8713,0,0,0,84877
141.6,1415,-81.8713,0,0,0,84902
141.8,1417,-81.8713,0,0,0,84840
142,1419,-81.8713,0,0,0,84824
142.2,1421,-81.8713,0,0,0,84887
142.4,1423,-81.8713,0,0,0,84908
142.6,1425,-81.8713,0,0,0,84931
142.8,1427,-81.8713,0,0,0,85026
143,1429,-81.8713,0,0,0,84874
143.2,1431,-81.8713,0,0,0,84833
143.4,1433,-81.8713,0,0,0,84890
143.6,1435,-81.8713,0,0,0,84938
143.8,1437,-81.8713,0,0,0,84946
144,1439,-81.8713,0,0,0,84937
144.2,1441,-81.8713,0,0,0,84891
144.4,1443,-81.8713,0,0,0,84881
144.6,1445,-81.8713,0,0,0,84948
144.8,1447,-81.8713,0,0,0,84841
145,1449,-81.8713,0,0,0,84891
145.2,1451,-81.8713,0,0,0,84970
145.4,1453,-81.8713,0,0,0,84976
145.6,1455,-81.8713,0,0,0,84927
145.8,1457,-81.8713,0,0,0,84983
146,1459,-81.8713,0,0,0,84968
146.2,1461,-81.8713,0,0,0,84946
146.4,1463,-81.8713,0,0,0,85008
146.6,1465,-81.8713,0,0,0,84964
146.8,1467,-81.8713,0,0,0,84932
147,1469,-81.8713,0,0,0,84895
147.2,1471,-81.8713,0,0,0,84939
147.4,1473,-81.8713,0,0,0,84940
147.6,1475,-81.8713,0,0,0,84805
147.8,1477,-81.8713,0,0,0,84823
148,1479,-81.8713,0,0,0,84836
148.2,1481,-81.8713,0,0,0,84907
148.4,1483,-81.8713,0,0,0,84854
148.6,1485,-81.8713,0,0,0,84853
148.8,1487,-81.8713,0,0,0,84921
149,1489,-81.8713,0,0,0,84932
149.2,1491,-81.8713,0,0,0,85022
149.4,1493,-81.8713,0,0,0,84956
149.6,1495,-81.8713,0,0,0,84975
149.8,1497,-81.8713,0,0,0,84911
150,1499,-81.8713,0,0,0,84955
150.2,1501,-81.8713,0,0,0,84905
150.4,1503,-81.8713,0,0,0,84927
150.6,1505,-81.8713,0,0,0,85017
150.8,1507,-81.8713,0,0,0,84895
151,1509,-81.8713,0,0,0,84932
151.2,1511,-81.8713,0,0,0,84895
151.4,1513,-81.8713,0,0,0,84860
151.6,1515,-81.8713,0,0,0,84914
151.8,1517,-81.8713,0,0,0,84927
152,1519,-81.8713,0,0,0,84969
152.2,1521,-81.8713,0,0,0,84892
152.4,1523,-81.8713,0,0,0,84909
152.6,1525,-81.8713,0,0,0,84999
152.8,1527,-81.8713,0,0,0,84856
153,1529,-81.8713,0,0,0,84977
153.2,1531,-81.8713,0,0,0,84967
153.4,1533,-81.8713,0,0,0,85003
153.6,1535,-81.8713,0,0,0,85021
153.8,1537,-81.8713,0,0,0,84908
154,1539,-81.8713,0,0,0,84962
154.2,1541,-81.8713,0,0,0,84978
154.4,1543,-81.8713,0,0,0,84913
154.6,1545,-81.8713,0,0,0,84875
154.8,1547,-81.8713,0,0,0,84962
155,1549,-81.8713,0,0,0,84837
155.2,1551,-81.8713,0,0,0,84934
155.4,1553,-81.8713,0,0,0,84949
155.6,1555,-81.8713,0,0,0,84785
155.8,1557,-81.8713,0,0,0,84949
156,1559,-81.8713,0,0,0,84912
156.2,1561,-81.8713,0,0,0,84979
156.4,1563,-81.8713,0,0,0,84905
156.6,1565,-81.8713,0,0,0,84879
156.8,1567,-81.8713,0,0,0,84934
157,1569,-81.8713,0,0,0,84897
157.2,1571,-81.8713,0,0,0,84941
157.4,1573,-81.8713,0,0,0,84935
157.6,1575,-81.8713,0,0,0,84870
157.8,1577,-81.8713,0,0,0,84952
158,1579,-81.8713,0,0,0,84977
158.2,1581,-81.8713,0,0,0,84940
158.4,1583,-81.8713,0,0,0,85008
158.6,1585,-81.8713,0,0,0,84891
158.8,1587,-81.8713,0,0,0,84905
159,1589,-81.8713,0,0,0,84985
159.2,1591,-81.8713,0,0,0,84965
159.4,1593,-81.8713,0,0,0,84901
159.6,1595,-81.8713,0,0,0,84862
159.8,1597,-81.8713,0,0,0,84915
160,1599,-81.8713,0,0,0,84837
160.2,1601,-81.8713,0,0,0,84962
160.4,1603,-81.8713,0,0,0,84840
160.6,1605,-81.8713,0,0,0,84877
160.8,1607,-81.8713,0,0,0,84910
161,1609,-81.8713,0,0,0,84982
161.2,1611,-81.8713,0,0,0,84950
161.4,1613,-81.8713,0,0,0,85042
161.6,1615,-81.8713,0,0,0,84894
161.8,1617,-81.8713,0,0,0,84905
162,1619,-81.8713,0,0,0,84882
162.2,1621,-81.8713,0,0,0,84971
162.4,1623,-81.8713,0,0,0,84889
162.6,1625,-81.8713,0,0,0,84827
162.8,1627,-81.8713,0,0,0,85011
163,1629,-81.8713,0,0,0,84880
163.2,1631,-81.8713,0,0,0,84936
163.4,1633,-81.8713,0,0,0,84947
163.6,1635,-81.8713,0,0,0,84866
163.8,1637,-81.8713,0,0,0,84990
164,1639,-81.8713,0,0,0,84901
164.2,1641,-81.8713,0,0,0,84802
164.4,1643,-81.8713,0,0,0,84924
164.6,1645,-81.8713,0,0,0,84962
164.8,1647,-81.8713,0,0,0,84947
165,1649,-81.8713,0,0,0,84988
165.2,1651,-81.8713,0,0,0,84912
165.4,1653,-81.8713,0,0,0,84861
165.6,1655,-81.8713,0,0,0,85009
165.8,1657,-81.8713,0,0,0,84808
166,1659,-81.8713,0,0,0,84909
166.2,1661,-81.8713,0,0,0,84827
166.4,1663,-81.8713,0,0,0,84887
166.6,1665,-81.8713,0,0,0,84929
166.8,1667,-81.8713,0,0,0,84939
167,1669,-81.8713,0,0,0,84891
167.2,1671,-81.8713,0,0,0,84889
167.4,1673,-81.8713,0,0,0,84909
167.6,1675,-81.8713,0,0,0,85006
167.8,1677,-81.8713,0,0,0,84871
168,1679,-81.8713,0,0,0,84880
168.2,1681,-81.8713,0,0,0,84985
168.4,1683,-81.8713,0,0,0,84871
168.6,1685,-81.8713,0,0,0,84886
168.8,1687,-81.8713,0,0,0,84909
169,1689,-81.8713,0,0,0,84816
169.2,1691,-81.8713,0,0,0,84844
169.4,1693,-81.8713,0,0,0,84884
169.6,1695,-81.8713,0,0,0,84957
169.8,1697,-81.8713,0,0,0,85033
170,1699,-81.8713,0,0,0,84983
170.2,1701,-81.8713,0,0,0,84959
170.4,1703,-81.8713,0,0,0,85002
170.6,1705,-81.8713,0,0,0,84954
170.8,1707,-81.8713,0,0,0,84893
171,1709,-81.8713,0,0,0,84890
171.2,1711,-81.8713,0,0,0,84898
171.4,1713,-81.8713,0,0,0,84815
171.6,1715,-81.8713,0,0,0,84909
171.8,1717,-81.8713,0,0,0,85046
172,1719,-81.8713,0,0,0,85020
172.2,1721,-81.8713,0,0,0,84942
172.4,1723,-81.8713,0,0,0,85020
172.6,1725,-81.8713,0,0,0,84975
172.8,1727,-81.8713,0,0,0,84901
173,1729,-81.8713,0,0,0,84912
173.2,1731,-81.8713,0,0,0,84926
173.4,1733,-81.8713,0,0,0,84890
173.6,1735,-81.8713,0,0,0,84901
173.8,1737,-81.8713,0,0,0,84868
174,1739,-81.8713,0,0,0,84910
174.2,1741,-81.8713,0,0,0,84990
174.4,1743,-81.8713,0,0,0,84867
174.6,1745,-81.8713,0,0,0,84864
174.8,1747,-81.8713,0,0,0,84896
175,1749,-81.8713,0,0,0,84891
175.2,1751,-81.8713,0,0,0,84930
175.4,1753,-81.8713,0,0,0,84909
175.6,1755,-81.8713,0,0,0,84920
175.8,1757,-81.8713,0,0,0,84919
176,1759,-81.8713,0,0,0,84983
176.2,1761,-81.8713,0,0,0,84954
176.4,1763,-81.8713,0,0,0,85017
176.6,1765,-81.8713,0,0,0,84909
176.8,1767,-81.8713,0,0,0,84917
177,1769,-81.8713,0,0,0,85009
177.2,1771,-81.8713,0,0,0,84943
177.4,1773,-81.8713,0,0,0,84895
177.6,1775,-81.8713,0,0,0,85004
177.8,1777,-81.8713,0,0,0,84965
178,1779,-81.8713,0,0,0,85007
178.2,1781,-81.8713,0,0,0,84837
178.4,1783,-81.8713,0,0,0,84964
178.6,1785,-81.8713,0,0,0,84976
178.8,1787,-81.8713,0,0,0,84956
179,1789,-81.8713,0,0,0,84940
179.2,1791,-81.8713,0,0,0,84848
179.4,1793,-81.8713,0,0,0,84970
179.6,1795,-81.8713,0,0,0,84851
179.8,1797,-81.8713,0,0,0,84871
180,1799,-81.8713,0,0,0,84952
180.2,1801,-81.8713,0,0,0,84807
180.4,1803,-81.8713,0,0,0,84899
180.6,1805,-81.8713,0,0,0,84963
180.8,1807,-81.8713,0,0,0,84944
181,1809,-81.8713,0,0,0,84877
181.2,1811,-81.8713,0,0,0,84931
181.4,1813,-81.8713,0,0,0,85005
181.6,1815,-81.8713,0,0,0,85011
181.8,1817,-81.8713,0,0,0,85000
182,1819,-81.8713,0,0,0,84875
182.2,1821,-81.8713,0,0,0,84908
182.4,1823,-81.8713,0,0,0,84973
182.6,1825,-81.8713,0,0,0,84868
182.8,1827,-81.8713,0,0,0,84848
183,1829,-81.8713,0,0,0,84873
183.2,1831,-81.8713,0,0,0,84867
183.4,1833,-81.8713,0,0,0,84920
183.6,1835,-81.8713,0,0,0,84933
183.8,1837,-81.8713,0,0,0,84947
184,1839,-81.8713,0,0,0,84874
184.2,1841,-81.8713,0,0,0,84911
184.4,1843,-81.8713,0,0,0,84988
184.6,1845,-81.8713,0,0,0,85001
184.8,1847,-81.8713,0,0,0,84946
185,1849,-81.8713,0,0,0,85014
185.2,1851,-81.8713,0,0,0,84875
185.4,1853,-81.8713,0,0,0,84901
185.6,1855,-81.8713,0,0,0,84982
185.8,1857,-81.8713,0,0,0,84970
186,1859,-81.8713,0,0,0,84840
186.2,1861,-81.8713,0,0,0,84924
186.4,1863,-81.8713,0,0,0,84791
186.6,1865,-81.8713,0,0,0,84938
186.8,1867,-81.8713,0,0,0,84985
187,1869,-81.8713,0,0,0,84854
187.2,1871,-81.8713,0,0,0,84973
187.4,1873,-81.8713,0,0,0,84882
187.6,1875,-81.8713,0,0,0,84901
187.8,1877,-81.8713,0,0,0,85014
188,1879,-81.8713,0,0,0,84976
188.2,1881,-81.8713,0,0,0,85003
188.4,1883,-81.8713,0,0,0,84903
188.6,1885,-81.8713,0,0,0,84960
188.8,1887,-81.8713,0,0,0,84950
189,1889,-81.8713,0,0,0,84981
189.2,1891,-81.8713,0,0,0,84957
189.4,1893,-81.8713,0,0,0,84933
189.6,1895,-81.8713,0,0,0,84961
189.8,1897,-81.8713,0,0,0,84972
190,1899,-81.8713,0,0,0,84850
190.2,1901,-81.8713,0,0,0,84960
190.4,1903,-81.8713,0,0,0,85008
190.6,1905,-81.8713,0,0,0,84903
190.8,1907,-81.8713,0,0,0,84914
191,1909,-81.8713,0,0,0,84956
191.2,1911,-81.8713,0,0,0,84960
191.4,1913,-81.8713,0,0,0,84922
191.6,1915,-81.8713,0,0,0,84896
191.8,1917,-81.8713,0,0,0,84834
192,1919,-81.8713,0,0,0,84857
192.2,1921,-81.8713,0,0,0,84930
192.4,1923,-81.8713,0,0,0,84732
192.6,1925,-81.8713,0,0,0,84942
192.8,1927,-81.8713,0,0,0,84972
193,1929,-81.8713,0,0,0,84946
193.2,1931,-81.8713,0,0,0,84969
193.4,1933,-81.8713,0,0,0,84894
193.6,1935,-81.8713,0,0,0,84963
193.8,1937,-81.8713,0,0,0,84995
194,1939,-81.8713,0,0,0,84981
194.2,1941,-81.8713,0,0,0,84979
194.4,1943,-81.8713,0,0,0,84927
194.6,1945,-81.8713,0,0,0,84871
194.8,1947,-81.8713,0,0,0,84916
195,1949,-81.8713,0,0,0,84875
195.2,1951,-81.8713,0,0,0,84909
195.4,1953,-81.8713,0,0,0,84993
195.6,1955,-81.8713,0,0,0,84847
195.8,1957,-81.8713,0,0,0,84936
196,1959,-81.8713,0,0,0,84985
196.2,1961,-81.8713,0,0,0,84936
196.4,1963,-81.8713,0,0,0,84970
196.6,1965,-81.8713,0,0,0,85006
196.8,1967,-81.8713,0,0,0,84932
197,1969,-81.8713,0,0,0,85001
197.2,1971,-81.8713,0,0,0,84899
197.4,1973,-81.8713,0,0,0,85016
197.6,1975,-81.8713,0,0,0,84843
197.8,1977,-81.8713,0,0,0,84855
198,1979,-81.8713,0,0,0,84871
198.2,1981,-81.8713,0,0,0,84910
198.4,1983,-81.8713,0,0,0,84895
198.6,1985,-81.8713,0,0,0,84926
198.8,1987,-81.8713,0,0,0,84892
199,1989,-81.8713,0,0,0,84899
199.2,1991,-81.8713,0,0,0,84957
199.4,1993,-81.8713,0,0,0,84917
199.6,1995,-81.8713,0,0,0,84972
199.8,1997,-81.8713,0,0,0,84915
200,1999,-81.8713,0,0,0,84981
200.2,2001,-81.8713,0,0,0,84951
200.4,2003,-81.8713,0,0,0,84855
200.6,2005,-81.8713,0,0,0,84924
200.8,2007,-81.8713,0,0,0,84885
201,2009,-81.8713,0,0,0,84961
201.2,2011,-81.8713,0,0,0,84829
201.4,2013,-81.8713,0,0,0,84874
201.6,2015,-81.8713,0,0,0,84939
201.8,2017,-81.8713,0,0,0,84805
202,2019,-81.8713,0,0,0,85036
202.2,2021,-81.8713,0,0,0,84968
202.4,2023,-81.8713,0,0,0,84994
202.6,2025,-81.8713,0,0,0,84955
202.8,2027,-81.8713,0,0,0,84907
203,2029,-81.8713,0,0,0,85034
203.2,2031,-81.8713,0,0,0,84817
203.4,2033,-81.8713,0,0,0,84889
203.6,2035,-81.8713,0,0,0,84905
203.8,2037,-81.8713,0,0,0,84874
204,2039,-81.8713,0,0,0,84809
204.2,2041,-81.8713,0,0,0,84861
204.4,2043,-81.8713,0,0,0,84863
204.6,2045,-81.8713,0,0,0,84915
204.8,2047,-81.8713,0,0,0,84941
205,2049,-81.8713,0,0,0,84985
205.2,2051,-81.8713,0,0,0,85035
205.4,2053,-81.8713,0,0,0,84921
205.6,2055,-81.8713,0,0,0,84965
205.8,2057,-81.8713,0,0,0,84882
206,2059,-81.8713,0,0,0,84921
206.2,2061,-81.8713,0,0,0,84913
206.4,2063,-81.8713,0,0,0,84958
206.6,2065,-81.8713,0,0,0,84886
206.8,2067,-81.8713,0,0,0,84886
207,2069,-81.8713,0,0,0,84931
207.2,2071,-81.8713,0,0,0,84863
207.4,2073,-81.8713,0,0,0,84896
207.6,2075,-81.8713,0,0,0,84997
207.8,2077,-81.8713,0,0,0,84945
208,2079,-81.8713,0,0,0,84854
208.2,2081,-81.8713,0,0,0,84854
208.4,2083,-81.8713,0,0,0,84931
208.6,2085,-81.8713,0,0,0,84943
208.8,2087,-81.8713,0,0,0,84946
209,2089,-81.8713,0,0,0,84956
209.2,2091,-81.8713,0,0,0,84981
209.4,2093,-81.8713,0,0,0,84878
209.6,2095,-81.8713,0,0,0,84932
209.8,2097,-81.8713,0,0,0,84839
210,2099,-81.8713,0,0,0,84931
210.2,2101,-81.8713,0,0,0,84899
210.4,2103,-81.8713,0,0,0,84973
210.6,2105,-81.8713,0,0,0,84925
210.8,2107,-81.8713,0,0,0,84946
211,2109,-81.8713,0,0,0,84883
211.2,2111,-81.8713,0,0,0,84985
211.4,2113,-81.8713,0,0,0,84970
211.6,2115,-81.8713,0,0,0,84865
211.8,2117,-81.8713,0,0,0,85050
212,2119,-81.8713,0,0,0,84829
212.2,2121,-81.8713,0,0,0,84865
212.4,2123,-81.8713,0,0,0,84918
212.6,2125,-81.8713,0,0,0,84918
212.8,2127,-81.8713,0,0,0,84927
213,2129,-81.8713,0,0,0,84900
213.2,2131,-81.8713,0,0,0,85024
213.4,2133,-81.8713,0,0,0,85026
213.6,2135,-81.8713,0,0,0,84994
213.8,2137,-81.8713,0,0,0,84945
214,2139,-81.8713,0,0,0,85154
214.2,2141,-81.8713,0,0,0,85016
214.4,2143,-81.8713,0,0,0,85020
214.6,2145,-81.8713,0,0,0,84995
214.8,2147,-81.8713,0,0,0,84862
215,2149,-81.8713,0,0,0,84832
215.2,2151,-81.8713,0,0,0,84943
215.4,2153,-81.8713,0,0,0,84913
215.6,2155,-81.8713,0,0,0,84912
215.8,2157,-81.8713,0,0,0,84918
216,2159,-81.8713,0,0,0,84967
216.2,2161,-81.8713,0,0,0,84941
216.4,2163,-81.8713,0,0,0,85007
216.6,2165,-81.8713,0,0,0,84895
216.8,2167,-81.8713,0,0,0,84886
217,2169,-81.8713,0,0,0,84937
217.2,2171,-81.8713,0,0,0,84891
217.4,2173,-81.8713,0,0,0,84960
217.6,2175,-81.8713,0,0,0,84880
217.8,2177,-81.8713,0,0,0,84902
218,2179,-81.8713,0,0,0,84947
218.2,2181,-81.8713,0,0,0,85022
218.4,2183,-81.8713,0,0,0,84947
218.6,2185,-81.8713,0,0,0,84838
218.8,2187,-81.8713,0,0,0,84880
219,2189,-81.8713,0,0,0,84942
219.2,2191,-81.8713,0,0,0,84867
219.4,2193,-81.8713,0,0,0,85040
219.6,2195,-81.8713,0,0,0,84974
219.8,2197,-81.8713,0,0,0,84914
220,2199,-81.8713,0,0,0,84913
220.2,2201,-81.8713,0,0,0,85053
220.4,2203,-81.8713,0,0,0,84885
220.6,2205,-81.8713,0,0,0,84885
220.8,2207,-81.8713,0,0,0,84983
221,2209,-81.8713,0,0,0,84946
221.2,2211,-81.8713,0,0,0,84955
221.4,2213,-81.8713,0,0,0,84987
221.6,2215,-81.8713,0,0,0,84877
221.8,2217,-81.8713,0,0,0,84848
222,2219,-81.8713,0,0,0,84981
222.2,2221,-81.8713,0,0,0,84847
222.4,2223,-81.8713,0,0,0,85020
222.6,2225,-81.8713,0,0,0,84887
222.8,2227,-81.8713,0,0,0,84982
223,2229,-81.8713,0,0,0,84855
223.2,2231,-81.8713,0,0,0,84918
223.4,2233,-81.8713,0,0,0,84920
223.6,2235,-81.8713,0,0,0,84879
223.8,2237,-81.8713,0,0,0,84896
224,2239,-81.8713,0,0,0,84803
224.2,2241,-81.8713,0,0,0,84758
224.4,2243,-81.8713,0,0,0,84922
224.6,2245,-81.8713,0,0,0,84845
224.8,2247,-81.8713,0,0,0,84880
225,2249,-81.8713,0,0,0,84928
225.2,2251,-81.8713,0,0,0,84833
225.4,2253,-81.8713,0,0,0,84958
225.6,2255,-81.8713,0,0,0,84953
225.8,2257,-81.8713,0,0,0,84941
226,2259,-81.8713,0,0,0,84934
226.2,2261,-81.8713,0,0,0,84904
226.4,2263,-81.8713,0,0,0,84808
226.6,2265,-81.8713,0,0,0,84973
226.8,2267
